frame,time_s,calibrated,visible_window,detected_onset,onset_confidence,rms_dbfs,active_probability,raw_pitch,stable_active,stable_pitch,transition_score,transition_veto,retrigger,inference_ms,inference_skipped,loop_ms,queue_delay_ms,queue_depth
20,0.1219047619047619,0,4096,0,0.0,-96.73658462938218,,,,,,,,,0,1.0852999999997337,5.162099999999725,0
21,0.12770975056689343,0,4096,0,0.0,-96.59003495889704,,,,,,,,,0,1.6281000000013535,1.9080000000002428,2
22,0.13351473922902493,0,4096,0,0.0,-96.51857380658345,,,,,,,,,0,1.217600000000374,3.1887000000008214,1
23,0.13931972789115646,0,4096,0,0.0,-96.243937670594,,,,,,,,,0,1.8163999999991631,4.509099999999933,0
24,0.14512471655328799,0,4096,0,0.0,-96.17790898892383,,,,,,,,,0,0.9139999999998594,1.1471000000007336,2
25,0.1509297052154195,0,4096,0,0.0,-96.66269167130112,,,,,,,,,0,0.9838999999995934,2.2613000000006878,1
26,0.156734693877551,0,4096,0,0.0,-96.51857380658345,,,,,,,,,0,0.8221000000006029,3.1473999999995783,0
27,0.16253968253968254,0,4096,0,0.0,-96.04878903049143,,,,,,,,,0,1.2796999999995506,1.617999999998787,2
28,0.16834467120181407,0,4096,0,0.0,-96.81175663155918,,,,,,,,,0,0.9598000000003992,2.56539999999994,1
29,0.17414965986394557,0,4096,0,0.0,-96.73658462938218,,,,,,,,,0,0.8113000000005144,3.4045000000002545,0
30,0.1799546485260771,0,4096,0,0.0,-97.46514278371254,,,,,,,,,0,2.131800000000794,2.295300000000111,2
31,0.18575963718820862,0,4096,0,0.0,-97.04540980062914,,,,,,,,,0,1.4462000000001751,3.232300000000521,1
32,0.19156462585034015,0,4096,0,0.0,-97.29235200308943,,,,,,,,,0,1.3235999999992032,4.571199999999109,0
33,0.19736961451247165,0,4096,0,0.0,-96.04878903049143,,,,,,,,,0,1.6192999999997681,1.8808999999997411,2
34,0.20317460317460317,0,4096,0,0.0,-96.51857380658345,,,,,,,,,0,1.4225999999997185,3.3528000000000446,1
35,0.2089795918367347,0,4096,0,0.0,-97.92982462984386,,,,,,,,,0,0.5307999999999424,3.898599999999419,0
36,0.2147845804988662,0,4096,0,0.0,-96.73658462938218,,,,,,,,,0,1.9849000000000672,2.283799999998948,2
37,0.22058956916099773,0,4096,0,0.0,-96.59003495889704,,,,,,,,,0,1.7381000000007418,4.054299999999955,1
38,0.22639455782312926,0,4096,0,0.0,-96.51857380658345,,,,,,,,,0,1.366400000000212,5.485000000000184,0
39,0.23219954648526078,0,4096,0,0.0,-96.243937670594,,,,,,,,,0,1.9478999999993363,2.2710999999997483,2
40,0.23800453514739228,0,4096,0,0.0,-96.17790898892383,,,,,,,,,0,1.9689999999989993,4.290000000001015,1
41,0.2438095238095238,0,4096,0,0.0,-96.66269167130112,,,,,,,,,0,0.5736000000009511,4.958399999999585,0
42,0.24961451247165534,0,4096,0,0.0,-96.51857380658345,,,,,,,,,0,1.4576000000001699,1.7420999999995246,2
43,0.25541950113378686,0,4096,0,0.0,-96.04878903049143,,,,,,,,,0,1.2588000000004484,2.9956999999996015,1
44,0.2612244897959184,0,4096,0,0.0,-96.81175663155918,,,,,,,,,0,1.3042999999992588,4.347099999998605,0
